"","speed_mean_s","speed_sd_s","speed_mean_f","speed_sd_f","start_date_u_s","start_date_sd_s","start_date_u_f","start_date_sd_f","max_mig_time_s","max_mig_time_f","bear_err_mean_s","bear_err_sd_s","bear_err_mean_f","bear_err_sd_f","max_energy_s","max_energy_f","recovery_rate_s","recovery_rate_f","season","start_date","goal_radius","mig_con","migr_timing_lat_s","migr_timing_lat_f","sum_err","in_range_err","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52"
"err_add",183.89148581228,183.84229724551,124.111923311041,100.254263988839,94.7805275411496,8.02998113064228,251.98304359742,17.8917347008749,150,150,2.50692750482124,13.3857401786422,17.4591912458719,21.6808548458864,6066.6261565616,6153.43931516557,0.0608949779197532,0.231701441059814,1,169,100,-0.998270650394261,0.231334592681378,-0.399289270397276,368.072898033648,0.94219010989011,1.63776863558121,1.80772309666016,1.55906690388806,1.83963138300086,2.26487548748245,2.25809607605558,2.93641309667866,2.81577440019188,3.59343012112268,3.90328568473762,6.85014677365673,15.6130431266415,17.8539861587883,23.4601386037809,22.6469501794728,16.4213134728002,14.6193454396251,11.4765531909092,8.38926846888662,6.2712303425831,4.57745713396754,3.36001682405903,2.3311539678662,2.04025187574186,1.90333319618304,1.96053851449245,3.22273658258817,4.13339593574829,5.29812813117032,5.70325534855911,6.87279399167968,8.1970205210812,10.0548898382254,12.01808515991,13.5572245020181,14.025904142717,14.9987085065127,14.5810474700177,13.8406756328513,10.6457138417566,9.1931007832947,9.00113407525973,5.00938614335736,3.98250769087009,4.24031570792025,4.45305901941588,3.29015085746391,2.18761390123335,1.40150685110096,1.19026102680255,1.2624335580072,1.32105665923311
"err_add.1",243.778626465437,314.330052862282,753.244819851097,545.584557721216,89.8414525470287,9.5142143213247,252.817140471601,4.53024335814576,150,150,4.45386372985095,55.3157827308684,3.46420481228385,42.601422581124,8815.35111405747,2381.77721199749,0.111773176516476,0.140145920209696,1,169,100,0.454461709596217,0.266554976813495,0.864405753090978,358.729991200116,0.939072580424307,1.48394879386174,1.67448685084063,1.39049845149297,1.99692682664191,2.60461451605389,2.58977929955746,3.07459576370437,2.91497799020702,3.51174985763675,3.67307625325017,6.68342791657484,15.4730538686547,17.6357347122958,23.3123455951252,23.0854248038834,17.3121439710423,14.9506817816359,11.5442458305245,8.36084353002232,6.32959352896565,4.7147203977352,3.37086706173539,2.21113687144573,1.76818129947802,1.73899814247506,1.91609028007102,3.23503611954914,4.18048491609949,5.43357238127052,5.7475836484658,6.85075716646232,8.32820301927083,10.0858645408239,11.7809220127362,13.0003325002032,10.5943395069232,10.9811775809368,14.6424404378693,15.000795581616,11.4404036565939,7.92352603789613,7.68524775318998,4.0910079729003,3.69266041815927,3.97642256694961,4.29207927018439,3.10094514230191,2.1672999705873,1.43993314246565,1.23141057062693,1.33475201874529,1.17064907237651
"err_add.2",563.826672347718,255.944870934467,122.934347193127,105.062385687784,107.915082836055,11.3606900901282,262.504505293444,4.70282933074375,150,150,-9.86254362776614,20.3272037635154,4.44243843667549,24.479349244439,2432.43310630225,2860.14330694607,0.295313447036678,0.123274100821964,1,169,100,0.676572814118117,-0.864598564337939,0.731520925182849,360.209266867299,0.965251648351648,1.61191925481476,1.72524237982098,1.50434939528628,1.88515213854312,2.40759638854573,2.48564954890124,3.15476766063204,3.22530437928935,3.77061071851932,3.83560864512622,6.54472461709339,15.6706761613379,18.3310161168188,24.6745449310709,24.1459111622776,16.5504401848851,12.8921854088497,9.47046406585501,7.19325166595983,5.7501163926862,4.41802527675936,3.23494043562359,2.23224062687946,1.90155836556752,1.83504446366158,1.9731563793989,3.08333217586186,3.93729378768658,5.1514791477922,5.61633666684413,6.95431173213745,8.35547143697714,10.1552991655835,11.8041859030368,13.2566268997416,13.7987359837829,14.3516086466109,11.754182580717,10.5011798095345,11.3762037143356,12.867047135199,9.18969075881789,3.88328567362343,3.734894403138,4.02343140343357,4.20595925990244,3.08806242975772,1.97285861462607,1.19052089007936,0.991949610682558,1.27293512578584,1.26788714740758
"err_add.3",247.168983636742,87.7945288008484,625.720965869669,414.533945994127,100.431643740118,23.7957203317006,253.645804786407,5.64678755976506,150,150,-13.6148543405808,13.7256407172823,1.29651645579615,10.6021477238792,2943.00946199932,2026.44364905223,0.321217881172328,0.136149498427764,1,169,100,0.530280175153166,-0.681292930152267,-0.338754719123244,363.102160237309,0.95507032967033,1.50994403851982,1.60767340928601,1.41447883774316,1.70392515283704,2.1152750199366,2.19085673224179,3.02962486327262,3.17487559639633,4.30477762662173,4.96743966988342,7.17567995877243,14.9091313469413,17.171452691789,23.1500552358285,23.2063323340928,17.5760008403156,14.3441816687355,10.7796928114448,7.36309545606039,5.39890634482986,4.29929572668733,3.35822341605754,2.40365236459849,1.97032314636087,1.90039752867796,2.08804861294373,3.40560049080231,4.19637109727063,5.28266878218168,5.61395929914264,6.77591728093229,8.21632095512579,10.1402305204503,11.8464977058478,12.9646110443551,13.0677896085173,14.321826022751,15.3620728349488,15.8620455792406,11.7922548595729,7.39331853927075,7.11985822996447,3.80902264831889,3.93483255724345,4.22116556526036,4.58966158712174,3.43210056444475,2.16624931167733,1.12611012358389,0.938551152998115,1.1635508550238,1.24623259038819
"err_add.4",654.28079202642,168.337620677043,340.064904268051,444.524304144236,92.4995268878114,23.4469735765136,266.336826022161,12.733558017624,150,150,-19.9396313336817,42.2976920262949,-6.8517614463763,28.8299325594711,5237.98797627696,2644.45998640584,0.254889926629843,0.0713297432580671,1,169,100,-0.868686121888459,-0.766195047646761,-0.643332207109779,385.399563278294,0.906015384615385,1.48026131551629,1.701383152754,1.47113078516267,1.89463630197059,2.45376025564472,2.62681400600505,3.5137831592922,4.02155042702083,5.63295001488497,6.97787528004799,9.05812430309257,15.7104818449017,17.2330408254286,22.5215045071833,22.7106791377872,17.0613931302742,14.3336270374271,11.1271363563966,8.02758151013222,5.96902939763894,4.43541867113084,3.30484409740221,2.36392699624874,2.01158453183524,1.75980860629474,1.79637097777367,3.01620347047104,3.8339991776718,5.05950886586892,5.42320482237072,6.5664417822952,8.06377571245639,9.83875968870729,11.6139475946923,13.0819617937539,14.0337848320075,14.9274890206275,14.5167799726075,14.807776995311,13.2162060151935,13.5628222793282,12.1140440144871,7.13197687811882,4.55508770661513,4.13778128022258,4.27924164284586,3.13627417552145,2.11136494119216,1.45083141134963,1.21069686025236,1.27375413171005,1.23715158336919
"err_add.5",218.174735714711,230.941727623148,4.29158123582454,333.264145128651,92.1357060252078,19.6368085151931,261.151365502003,1.68989657105008,150,150,6.40759351473582,59.7277569805552,4.86150984961211,24.3144165292579,4435.95486650654,2093.11456348421,0.156316168765983,0.075801052901567,1,169,100,-0.587561563123018,-0.461298633366823,-0.782422108575702,361.375248255018,0.929787631442151,1.53605805114069,1.6781768610406,1.44901893579119,1.90243276160072,2.41874695526486,2.56281558667533,3.39801120129118,3.43067254518608,4.37836739861666,5.01541567721805,7.26988875132066,15.2998579792626,17.3596856083575,23.3938271068412,23.4084609907573,17.1259836156754,14.1762947460556,10.8042165017523,7.46536891551628,5.41134162044189,4.03790571331546,3.00957512860776,2.21019238280374,2.01848555218347,1.98427782707387,2.13245176790863,3.11432096243224,3.90251628565846,5.14011716315525,5.56101641309381,6.77156477819906,8.23510166814878,10.1237251466535,11.8614098772119,13.2818182286121,13.9062035727821,14.6874904411806,11.5876589759814,11.1180477738675,10.3124194779864,11.833050074549,9.47808587310086,4.29838078555046,3.47450040516942,3.82720167056016,4.17538651887766,2.98500324894236,2.02898812840472,1.33195145137543,1.05131756447825,1.19448472495933,1.2159568623886
"err_add.6",338.313308677871,133.933047980858,715.415370342549,196.055590015968,95.6624057672193,15.8970952267158,254.862057964311,14.626960636233,150,150,-9.93929072461074,48.1016015318045,-1.18703189967654,38.4388709285019,1440.54391519482,4732.02621616202,0.188930385082767,0.233774292457687,1,169,100,-0.61542099295184,-0.856590257957578,0.142962271347642,351.875716166682,0.961450348871821,1.50605466328648,1.57646051114697,1.3068506871408,1.83085230363976,2.31516543775204,2.35823235466436,3.04403970955885,2.84037348355901,3.53964399127405,4.30524689384462,7.38937301124632,15.8149865774137,17.7681025765693,23.3326525784807,22.5982065712595,14.3869581924842,11.1680955147396,8.13612246406817,5.98964107639705,4.87605651868399,3.90065784579145,3.13810178993735,2.29138124645955,1.88873675293253,1.81828194806499,1.98846442957487,3.20555774714415,4.12079223110347,5.3239203347314,5.60653531740751,6.71177670880837,8.02288562774423,9.70635365056205,11.3562584951823,13.0097259815519,14.2530723659927,15.6497619740375,15.4649240585652,15.2764770339951,11.6138878870964,7.76302612234032,7.20634194977982,3.85137744638398,3.75011077908471,3.99400693408442,4.34604567113451,3.17644547958837,2.15327417143989,1.44101674308804,1.21436383406433,1.31622952541982,1.23280896638119
"err_add.7",490.590261929232,61.1439534760531,457.471637806634,268.503095841256,89.4368359669166,13.2697070469869,238.123116611132,12.181701686567,150,150,-17.0000274190446,44.4998441944214,3.3331823715393,12.2231741489782,6805.96221824348,3946.18061293651,0.159143108493701,0.17750265442253,1,169,100,0.0115202250890434,-0.692757386248559,0.845196918584406,372.808852938914,0.94292032967033,1.44053789260992,1.60198822009024,1.27078299510472,1.77149264759206,2.39290187346998,2.59227517803838,3.26267705721751,3.11218493685185,3.91254268587877,4.44265805640829,7.40402003809363,15.1068603141466,16.7081713672557,22.1100799928274,22.1613998151046,16.6038022692064,14.4059629501713,11.2741013447797,8.3638916038739,6.32588870477285,4.70579194094477,3.47775478616661,2.4337936662107,2.0094067261965,1.84907866492381,1.99277869251824,3.06178441541492,3.90455985119277,5.07046679787837,5.39633010570382,6.41937826626501,7.35083001921583,8.81165877129751,10.6627183982157,13.6328471478776,17.2545170914385,19.0724114854863,18.1494172825697,16.7734088729921,11.9447247203918,7.64805820075262,7.41530861167419,4.28720181136239,4.02213538535114,4.12681728806046,4.23523433765479,3.2637137101231,2.14601280069991,1.38986012807646,1.34440097333664,1.39423102399,1.29800102143796
"err_add.8",248.589010087072,250.692877015099,586.012368740901,185.230096913589,98.5991748032524,2.28521805267033,255.433669991476,3.68889412604853,150,150,-16.789805323598,28.1415965970346,14.8945437402315,28.8101379718503,6337.34197650633,2570.66302470395,0.0687690447336286,0.305106324980542,1,169,100,-0.649462600238621,0.259121459908783,0.799777446314692,363.277721652216,0.971498785092097,1.68453843351602,1.81994920890216,1.48500469695241,2.01778735025324,2.5696662916314,2.57115549808526,3.14548905059265,3.05436854989026,3.62473687727361,3.77120557643083,6.71116138817248,15.7553146950875,18.6400681423767,25.1265249828112,21.1717526806239,15.8006667523956,14.9637062222018,11.5767705672006,8.25114529594619,6.10466020307323,4.43890976988385,3.3115315238045,2.28147812406252,1.95897653425085,1.89533874096925,2.20829435918777,3.20544423463647,3.97222502779677,5.02063105356923,5.46273192930893,6.77373456357406,8.24375566565664,10.0603347757162,11.8430469476817,13.3143439604118,12.6038097329636,10.608708542312,16.5643944790829,16.6424476915236,11.8012087881902,7.44295103468784,7.68528279587437,3.96570360806856,3.71473529139608,3.98897776860803,4.23275115139053,3.06938239643168,2.03656125298351,1.33804641362635,1.16088965014872,1.27790668147981,1.30751469952074
"err_add.9",199.374403442573,130.080300643357,244.72887111537,138.633307653442,93.8552231723385,3.51721082236396,264.718202211136,3.92658254963196,150,150,-15.8306946863664,6.81862548341116,2.44808476209156,46.7947417825805,2346.07006388002,4238.89225688001,0.260384752741989,0.196034710084153,1,169,100,-0.327147436328232,-0.255416058935225,0.908575050998479,356.046337154549,0.946535714285714,1.46756112667995,1.60038574017134,1.36505618518068,1.7355705250475,2.3126961666141,2.39552041752873,3.01959392094997,2.81398235600593,3.47499519412773,3.6787895779873,6.86479903089348,15.7366840376077,18.3843806105591,22.6762843166433,19.7878644699899,16.4574055470802,14.9277475077297,11.5015474316155,8.35829777785938,6.16797246268495,4.44877358925422,3.22151074720547,2.01836881288341,1.65633879689725,1.75043991832347,1.93288514959515,3.21225386310316,4.0654858103543,5.24677949449534,5.70290578464195,7.05511805662022,8.43905379021894,10.2304839618158,11.9242158623879,13.3512575374991,13.9254479727246,14.7581394510982,13.3022035615854,10.1977370346861,10.9975184392573,9.43023085375215,7.66256312904851,4.1105035361007,3.84246668964536,4.15404976551683,4.35300776118082,3.18675773850137,2.19902280637405,1.45373407309361,1.1441163034213,1.18941619954578,1.15641626076499
