"","speed_mean_s","speed_sd_s","speed_mean_f","speed_sd_f","start_date_u_s","start_date_sd_s","start_date_u_f","start_date_sd_f","max_mig_time_s","max_mig_time_f","bear_err_mean_s","bear_err_sd_s","bear_err_mean_f","bear_err_sd_f","max_energy_s","max_energy_f","recovery_rate_s","recovery_rate_f","season","start_date","goal_radius","mig_con","migr_timing_lat_s","migr_timing_lat_f","sum_err","in_range_err","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52"
"err_add",252.34701891538,130.592069060832,402.773055030722,295.33359026341,102.805956220264,22.964431872335,246.755132657298,7.34764112608206,150,150,-4.58452807064583,21.4678322895666,10.7799240350729,45.0835274384043,1811.35914719461,3983.06842117762,0.0726059454436654,0.0864127523003587,1,169,100,0.952278162818402,-0.233025001361966,0.756260791327804,362.235426288867,0.961818673673251,1.5003193798856,1.69453396075774,1.53525095998212,1.97660191753199,2.40171908423612,2.65748541010914,3.50938331389319,3.3891176906097,4.10994381977874,4.34473039456833,6.66724814592349,15.3200778249219,17.7049287055523,24.1311547750937,24.1767800606735,17.7243613296822,14.2822397729516,11.2607729632546,8.01711502363172,6.016691690701,4.98316228315726,4.09410742971749,3.17623122945501,2.4394981120136,1.81728023917357,2.02038997737069,3.31184786794589,4.16161181012304,5.34066429188799,5.71174478863593,6.95383859843716,8.32022186566132,9.98671520372695,10.9562428866498,9.83376607088116,9.49154923286868,13.1168494395196,15.1621076867373,15.3382992541622,11.6240400646072,8.0027879916739,7.48848128393213,4.25334350560701,3.73231621053597,3.99359853288965,4.25889107387731,3.11634184488291,2.06896032258973,1.35555608062179,1.18460235147088,1.29544203489047,1.22448049942433
"err_add.1",559.80962086284,177.623853069307,345.6330340357,209.690254855411,90.4471706388175,19.5204186792656,253.812452616258,19.1790270171461,150,150,1.73613642238816,58.6590911508848,-24.776444389097,37.2824672384511,4987.43015977169,2240.11329586331,0.198131330303551,0.194879162723769,1,169,100,-0.0444604312069714,-0.790808750782162,0.429330777842551,367.53513361284,0.922450388478858,1.36534312031945,1.47884973670217,1.20371003875135,1.57001578857293,2.18382447974871,2.45916583119548,3.11666887902075,3.22000025249064,4.41882212636196,5.44972638847178,8.06949858925814,15.0646062558146,16.860952282701,22.5626633312796,22.5258716295905,16.4795635380427,13.8902472147968,10.6178379306775,7.80397434016757,5.94209794952705,4.4421661543448,3.47373356571272,2.50776792871271,2.20764733448956,2.01203502561301,2.01942385772208,3.19125853559354,3.98374046636265,5.22036511606506,5.69046621453561,6.94844944958724,8.05811897757153,9.65025630816087,11.2636215710569,12.5113007733677,13.3267716477196,14.3402597450161,14.2425273448491,14.3266042199215,11.5055554721197,10.0583572783521,9.71382404092653,5.71133774724341,4.58120060977342,4.48765753246945,4.67094183029075,3.54887761899868,2.36623903363359,1.46590663263953,1.19219149602234,1.27359057596528,1.25949980451242
"err_add.2",266.103800324999,34.2842241688125,298.432825788507,18.741920953251,94.8886975453635,4.74594040763252,276.986925059786,1.66971314678713,150,150,6.41411489590701,17.144463902695,-0.333891525120548,4.39097832234587,6220.53813965628,1876.34729020131,0.0497418020656173,0.295526239298954,1,169,100,0.547718722373247,-0.437709011603147,-0.567440161015838,382.693392962358,0.920488461538462,1.50875810849446,1.64923181647758,1.30472187989194,1.91219568238365,2.59681568160221,2.72365843733296,3.52133847121115,3.40761999309571,3.74283126798938,3.75374514733035,6.7456198918698,15.7194474539041,18.2403932188119,23.2218966715166,22.0236381049092,16.2438559168387,14.7482601151985,11.4235311832352,8.28482434316139,6.08182383514171,4.52281340604134,3.30669759310479,2.26655348433121,1.97644873080644,1.85369311649085,2.05995219908264,3.25385431094115,4.06368512380417,5.25540108087613,5.66523964233883,6.82159045835264,8.28273522530351,9.99121779060896,11.6570946401112,13.0956011103791,13.6687307075606,14.5631299900744,14.696728244509,18.1190935783364,16.9837861715986,16.2489532495517,9.4704449466999,4.36228224688252,3.77074795505888,3.86952179812253,3.97435105733907,2.95295661582069,1.98057167973439,1.28356350611786,1.1397347358481,1.33812536575504,1.34388598037941
"err_add.3",415.83840149268,464.57428885294,121.35050875358,89.1864393083954,103.516610776233,2.68775217296598,257.246925970154,1.65520098185253,150,150,9.18511348791168,26.6175855182705,-19.4823858586975,34.3282324259853,6190.44209723772,1596.48680812107,0.0515777318180767,0.152524065516521,1,169,100,-0.0956148314289749,-0.210151282604784,0.425570747815073,392.843046721722,0.936325480769231,1.21767208608648,1.33658478074493,1.17290222388054,1.60824925447356,2.27833482147081,2.43120491216132,3.03812959052082,2.84258712693887,3.53931273847666,3.75044999828597,6.83119789349213,15.7692481678231,18.6516049431145,26.0704919081833,24.6627174173574,16.1367626866985,15.1967963615472,11.6466203676546,8.33784393241707,6.16639881878088,4.47111145869886,3.32441797109474,2.21282454010917,1.96261872965771,1.9989696381236,2.2363122963217,3.27131508014245,4.00951868650899,5.1820314592524,5.63282931670726,7.01684706210127,8.49554714931864,10.3053507619967,12.0398136603835,13.4457155625671,13.9593340293561,13.4168472566908,12.1381831326277,13.9151850299222,15.0025960012057,18.7822364143939,15.892956468916,7.65823876287528,4.47424764107411,4.43568028709293,4.52764042114204,3.37868344462298,2.25391490796575,1.5147601098418,1.07288021760891,1.13315579159003,0.996173401702844
"err_add.4",103.242765056829,375.298073299077,702.757922844449,358.191793465057,82.8409093357629,4.19199542478552,277.453427391472,3.25405659688109,150,150,6.90236406376357,26.8237810761308,-9.62627710604177,19.9924633642642,5206.84753558277,3353.47122315184,0.0273631686687224,0.121666625598191,1,169,100,0.670359468553215,-0.714579962659627,-0.680907800793648,378.881269630793,0.891246703296703,1.41700029516196,1.57566839295603,1.2226475703278,1.61248868216422,2.1150782191728,2.25291295287594,2.88968813217354,2.75624791725756,3.29975325856275,3.68912387678958,6.72417988071511,15.3654853221411,18.8624080521946,24.5014291961385,23.7914156450619,17.7176615040889,14.7870961667042,11.1636209464309,7.905818649099,5.81119914362542,4.27843334084269,3.28454090212168,2.34741901400185,1.98179105701015,1.89439517212632,1.9583309119764,3.10466502180226,3.89691502604706,5.10724438835464,5.47425107256353,6.65840310099494,8.02324221487851,9.82576601872986,11.5415345415473,12.9849215120281,13.5445348728292,14.5473891535592,14.7402892997839,17.6890807256371,15.413748839068,14.268657012663,9.08198180757717,4.2719692892127,4.03619687860115,4.35885129405851,4.58160246835552,3.4981875528523,2.34087240706828,1.2920072263003,1.06633699529301,1.13560821564842,1.19117849361812
"err_add.5",121.266211356516,314.390602403135,635.75382994174,212.227847256279,84.8380123719925,4.4159838468482,231.968159347114,2.229456407771,150,150,-10.5908366281564,3.74425627419712,1.10025307190607,25.1217648371283,2847.76278547161,5960.72598744201,0.229466111437765,0.119352232514067,1,169,100,-0.320172557607293,0.291621759533882,-0.632491262629628,403.796931447309,0.931453846153846,1.42472833409747,1.53895878797874,1.43414523135162,1.83807867984058,2.26282730382546,2.35952253836076,2.89202714119866,2.90019229014959,3.64371082317646,4.10357715733283,6.90202425710739,15.3422486075967,16.3998419261505,23.1393505397065,23.8949129887472,18.261553720269,15.2334308235016,11.6982399828651,8.56009996315747,6.38322282229315,4.61046545218972,3.26007786657208,2.40340430803767,2.10687113687172,2.13937978569801,2.28903018154641,3.44438814022736,4.25541270909742,5.41918820345775,5.71909256336945,6.89397774270092,8.42546192992249,10.2588957581555,17.6998211897259,22.5325808239838,21.8481224603467,20.7028839653078,18.5843305209133,16.7714025922469,11.8824428097983,7.45228072025978,7.24992894249072,4.13980052481885,4.0219270698529,4.36145055695137,4.67447300673292,3.41076032424317,2.22951346349836,1.35045126390395,1.12041955904428,1.18819221589503,1.1378097407412
"err_add.6",416.470262991181,251.008488235416,529.447993120773,77.7750928833868,84.4701225796897,15.0771293476248,250.454555219326,14.9733459693286,150,150,6.67499259219583,27.7772580109024,-3.2975576423156,29.2530137136774,7912.64078782572,3529.39922370176,0.183595341994053,0.101992475675101,1,169,100,0.869357823394239,0.0459562949836254,0.163431392516941,369.947621763659,0.919320879120879,1.43189870165266,1.58145390053144,1.26429003193661,1.69322929355577,2.1756046426789,2.2229460510987,2.93560972671447,3.22325613075404,4.59587975485835,5.81480565608253,8.32147510866016,14.9984432065332,16.7957283138007,22.4813530759435,22.7134728677747,17.5769562969801,15.0930274936967,11.73055777199,8.40640813223245,6.25918286778733,4.55132644705243,3.17763081718355,2.16725310987622,1.92966104465765,2.02861867792691,2.13285132121133,3.10949156177897,3.95904766959368,5.13680454032754,5.5386177191191,6.75942703318068,8.17430492721265,9.96540703315752,11.9670398737884,13.3038600202405,14.4215547969033,15.7351567839253,15.5502347220354,15.1475952492813,11.5682804165506,7.70403547395793,7.69516593117115,4.00732031042509,3.98166206306846,4.40125631294393,4.64726363213815,3.41026646288961,2.22339297483589,1.23359082545394,0.915383592595814,1.00520127851036,1.08334011540298
"err_add.7",516.974016655957,299.932234442981,251.489054076885,545.271232940182,101.296160543072,17.2455840536335,247.726912971619,29.7551149689703,150,150,0.439680764151722,31.0830249947023,-11.161458158356,46.5781514955088,6631.54826346639,2457.51540589049,0.10936164624712,0.156926336354564,1,169,100,-0.419148256070912,0.176048575434834,0.558450577780604,380.161865811615,0.926691457240086,1.52021232057854,1.64167089757815,1.35518818745287,1.74887057500502,2.20690938564752,2.28216546963409,3.03915983491187,2.89941101470326,3.75971558419497,3.9922955353923,6.98618472731214,15.3834537749004,17.8527687125966,24.3138113785047,24.4743101310422,19.3771108589668,16.0609956305538,12.2431206444621,8.26687734736955,5.86493607955755,4.25874907036812,3.07175399340544,2.13062344183332,1.8672706533989,1.81240407354211,2.07242970025051,3.37869315055965,4.2645946646016,5.60647929507703,5.98438607359025,6.9457572401477,7.9896089261822,9.61828279637817,11.6015963954305,12.9509728060637,13.9379093728175,14.8593864183468,14.505825799406,14.3356100749181,11.3001505705467,10.3362005764569,10.5570083077132,6.63394108300884,4.60058231654473,4.68073024621826,4.80484184643161,3.56801298081103,2.21727535409434,1.37606334149782,1.19633623116042,1.19699012209552,1.23223079835364
"err_add.8",197.377292545997,197.489721783478,184.652079888406,42.9100921056614,96.299614111559,1.17480986874712,249.445518433942,18.1971207353191,150,150,14.296917419879,12.1510711997956,-7.84306947880281,20.4154383372467,6717.40906886241,5896.74282505911,0.0538910833189497,0.235439225259394,1,169,100,0.570404836907983,-0.920937989838421,0.646366914734244,355.966950991936,0.961953296703297,1.42576700709681,1.5675609081739,1.36197130554215,1.74946725482637,2.22978385442394,2.34659566987922,2.9706564191249,2.8183245759629,3.44028628904156,3.77358793156037,6.82078768698576,15.7395682356825,18.6080483092116,24.0323042967992,23.4607378064602,17.788247965546,15.078655123007,11.3378939351034,8.24700576327455,6.11261767962981,4.42238842092423,3.25460995751733,2.30458197434935,2.06167891423951,1.9196413798921,2.00935187859694,3.10286212045209,3.85368043930235,5.02773912658681,5.41003646349158,6.42719960703189,7.42512735141469,8.72223833137283,9.83563210334394,10.7535572132217,12.0255525628553,13.7232407521579,14.0194576945373,14.1752276073997,11.3557665456201,8.28950272729477,7.64514340693548,4.49503800435834,3.97804227661735,4.15328849837972,4.41935738901544,3.26743708278497,2.11012474405193,1.37999327540401,1.10760759525478,1.180251852277,1.20172567792263
"err_add.9",508.857530078904,382.776077903187,72.1684778013847,404.738717661236,89.7216837434165,5.63380893250912,270.209366199047,4.40628158241585,150,150,-1.46612655571732,45.8561195934775,0.151163948275005,43.8268622177354,5912.40659951904,5895.06911527366,0.106524692771815,0.367946515933335,1,169,100,0.864995375275612,-0.835836391430348,-0.0163341895677149,365.414322446417,0.912676605846314,1.36545246377344,1.51080534635274,1.26983452982041,1.76976379915809,2.38049303733364,2.44408933274107,2.96773227046714,2.81978598017519,3.26591644426495,3.59872997364233,6.84056252589133,15.5937362784416,17.4923495241989,22.7555890821656,22.9028269869753,17.5920609857709,14.9419885892616,11.5222325406249,8.29699448678809,6.22789443126239,4.59286370380481,3.55089559541118,2.44279533746619,1.901205183368,1.65673716179165,1.87575954384872,3.17433943571121,4.12121603866519,5.34356637472677,5.68508062136542,6.8792297532487,8.32596505827414,10.062803053978,11.6109713240214,13.0019047217431,13.5887489554615,14.406980684925,14.0230330216272,13.8174996240539,11.7025735095059,10.7419682085138,8.08928081123298,4.05747790219575,3.94185542182162,4.10397239340146,4.31869511581586,3.27878185684189,2.32883926883355,1.49699480283629,1.21356766452782,1.28332073685371,1.23656095143459
