"","speed_mean_s","speed_sd_s","speed_mean_f","speed_sd_f","start_date_u_s","start_date_sd_s","start_date_u_f","start_date_sd_f","max_mig_time_s","max_mig_time_f","bear_err_mean_s","bear_err_sd_s","bear_err_mean_f","bear_err_sd_f","max_energy_s","max_energy_f","recovery_rate_s","recovery_rate_f","season","start_date","goal_radius","mig_con","migr_timing_lat_s","migr_timing_lat_f","sum_err","in_range_err","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52"
"err_add",519.719118952633,55.2051879059118,413.578581134441,163.503260096974,100.77257747284,9.70925156793492,253.973080759225,8.57801802179857,150,150,-7.98085219276759,18.2901225035347,-5.53022535703112,31.8462422563347,5379.19673979249,4969.15693066281,0.152993895853919,0.0495336393798985,1,169,100,-0.708872846327722,-0.339705694001168,0.796003559604287,352.460585205592,0.966778021978022,1.70309370745248,1.80454146595347,1.4635014620514,1.92203658622257,2.43146111372691,2.59189296599563,3.22123194978422,3.32752249307276,3.79972225636771,3.80316078379586,6.87591079259717,15.6990782945787,18.079280739568,24.0647828023817,23.3365099909475,17.021075850082,14.3560622706926,11.3800846283995,8.03451932068817,5.91101076709236,4.29210772713102,3.20277898607222,2.21227774070993,1.93281444981323,1.89726034857195,2.02056161253048,3.0436753293625,3.91709104255741,5.19139769489788,5.62101276782749,6.78920697089131,8.2245860888706,9.98975986863962,11.5751615921005,11.9005132769423,10.0469583587513,9.82314217399272,12.2137396671399,14.4573378196227,11.6438120838294,7.39526934359295,7.47190987171597,3.97558115370311,3.76873373311606,4.117572581579,4.37315888363841,3.09906141368691,2.07593623781207,1.44997434299503,1.2324779591008,1.30941899475978,1.36981484818711
"err_add.1",425.862035549691,634.60399226274,285.504709213946,134.544340950658,94.9590410330549,32.242843269973,249.535047866801,20.2809270084856,150,150,15.3734851282076,1.35765015312179,-4.04445246894978,26.9543660444152,4236.01213297943,4909.70459097722,0.0726447949717943,0.0797306679136156,1,169,100,0.930410393513739,-0.675406113266945,0.456240813247859,378.431349428244,0.920833516483517,1.62083985270567,1.74245566544644,1.50522333443407,2.02801291189272,2.51755582509258,3.12464718743227,4.00434933835953,4.33564128826882,5.63084252813485,6.46407792192492,8.0952050394017,14.7409853940241,17.0043823241878,23.2010209664695,23.5376480969869,18.0833246869957,15.2061648446296,12.0621895590957,8.6986473985391,6.43791551078274,4.98267516196122,3.84756169949681,2.92046229602036,2.47043803709299,1.86654349548462,1.95837333090383,3.09402025984563,3.95559787133177,5.16712770473076,5.64741862351875,6.65970700670907,7.9028524238451,9.44532490295024,11.0146095810397,12.2312979779533,13.4552577954031,14.8675071816712,14.693385041726,14.588971524964,11.288947544302,9.01168605021535,8.58150221727103,5.00829217264813,3.98351311761245,4.27613798521118,4.55193044206147,3.25608639068326,2.29440328621863,1.53993097826861,1.19386269519302,1.29665934790253,1.33813560920289
"err_add.2",366.427510111326,335.517504661188,712.092826155505,196.483457891478,109.626531437254,10.824455096596,268.995907445958,23.4604724558441,150,150,18.4702869000514,19.3638039185599,3.54781936895053,19.5572511571813,4900.46754929671,4738.80190901509,0.126383975278265,0.065794850666539,1,169,100,-0.67260423488915,-0.440808071754873,0.671158206649125,376.479484829262,0.949446153846154,1.32688469771012,1.46714227234121,1.21295885924467,1.56635776960959,2.05643236104524,2.19048181641012,2.86278106723544,2.64419140377738,3.36555830490314,3.78881045131698,6.86157997793056,15.7376111669581,18.5130905152185,25.4962160144359,25.6866415863845,19.7753865278887,15.3852815507578,11.4348834446972,8.13217274662456,6.14662818110151,4.56583705106739,3.33184019126131,2.21842453689329,1.80859415568072,1.70769278394267,1.91753087510982,3.12117272454409,3.91632169090705,4.99453700512426,5.51816334724894,6.71778727134407,8.15087591796733,9.88088162936011,11.340275253634,12.4184141055622,13.0272454737704,13.8390747432428,13.4303410204143,13.8617697873118,11.2787424042555,11.5803052328703,11.3145511296698,6.38204517360668,4.66413051456426,4.54357042415578,4.60305898631979,3.53009840926622,2.38367253466186,1.46019718514456,1.0624273872891,1.11802208712446,1.1407930803562
"err_add.3",295.61337736568,186.721363366882,707.077975596299,97.7233496408805,101.643011909609,24.267243031643,255.087450686991,14.3121314783075,150,150,-4.34151930624557,24.7594402792058,-6.95341382766749,62.4457561390014,2267.51414121325,5292.6198139916,0.175511600273125,0.0620302839237451,1,169,100,0.0402171439491212,-0.64105043374002,0.905022846069187,364.213464494851,0.922205057854571,1.51129388760802,1.64057976539138,1.33577623877343,1.89664791077929,2.42496468769885,2.56172444246597,3.21925433060917,3.46861184474281,4.47244474390507,4.98376435391348,7.27916575870666,15.1847167124258,17.2348105148438,23.4236820221191,23.4927568563589,17.3697428630348,14.2761410999539,10.9309088555362,7.58701798729867,5.50542577085693,4.26759341371348,3.41727334390592,2.48785741658515,1.89007311496395,1.68236543430634,1.89142472002363,3.03296147050214,3.84239982384984,5.09068321949254,5.53296911213655,6.67852135142009,7.98839337323844,9.65555944502618,10.8712772929394,11.2059125039746,10.6872558767906,10.6549039466413,10.8582819887004,12.2827778797938,11.0580437222348,12.076219126932,12.2180060260414,7.63382276891406,5.16183922140416,5.09495519962901,5.12498982025591,3.84701561592343,2.64135025726547,1.59612297297773,1.32133260875361,1.31174959705361,1.31010218243933
"err_add.4",226.531224317992,103.79246862101,386.738213587884,238.45624733307,105.614371648319,4.45781340485885,256.271408430223,7.93817917701956,150,150,-8.30476126425759,34.2653656590722,20.0474554136124,18.7322483969887,7697.64686399492,3037.19158448576,0.411145210497803,0.151088155351033,1,169,100,0.0133939115330577,-0.678166012279689,-0.114049359224737,363.037808647097,0.980793956043956,1.46926289878568,1.55634055847927,1.33712684104099,1.67641843584578,2.19001377688034,2.34796323340528,2.93995925603326,2.94621927526824,3.79871460812785,4.11950883607792,6.81781818895205,15.7099220122978,18.6031878143428,26.0296179426465,26.0651944527345,15.9310631914681,11.0728605655294,10.0274110541034,8.2257448437729,6.46571265525925,4.78467638800251,3.51577177736176,2.39718365116982,1.9802514343611,1.89971279098672,2.02511985751593,3.19085724929975,4.03212544408886,5.31608495013356,5.77324463593536,7.00336102327418,8.45489129754666,10.2131113013979,11.9914484782276,13.0608173599564,13.131881550909,14.0868929911875,14.4014160487979,14.478411605369,11.3485725970193,7.16446924634986,6.82769063811866,3.79872086330233,3.9559931353998,4.26739951772157,4.52330845396011,3.31171681292731,2.17251425494803,1.21449532992197,1.03958958243597,1.17605676101807,1.16996117740133
"err_add.5",688.730527449536,19.2135749813241,578.854588116095,19.5029005670145,96.2414149191126,13.2259784546947,269.140174580976,3.32653505741928,150,150,2.87725525865625,12.32975537087,1.74569423754633,2.09951159734562,5067.95232528229,3148.73754557028,0.15326688082155,0.216254280491571,1,169,100,-0.596965143457055,0.00182102341204882,0.96753181470558,362.790650775722,0.93592032967033,1.42674134910173,1.56531083250561,1.28298274154667,1.6653086227239,2.24270415977951,2.2449439551574,2.85718656120137,2.94110925896246,3.61889507310365,3.69577775578231,6.75188938092666,15.3727678963538,17.662669465117,23.8729864151002,23.7951023819091,18.2957068407013,15.2896147704692,11.7163650338232,8.57993787616102,6.46853625281819,4.73267454865191,3.3597119090966,2.28106653115199,1.97263400126969,1.65111599637831,1.72679125864494,3.0950584404355,4.03166957515432,5.25368113754833,5.67191000126048,6.91938950909853,8.35095139473163,10.164315827631,11.8591530494593,13.2687201319292,13.8212622969354,14.7396242891078,14.2548367826694,10.3387809228215,11.8552986657178,7.45870644064326,7.10600562285714,4.02967627892788,3.973986454546,4.26544712817696,4.53053402365697,3.36835663408073,2.2792956020695,1.34696928926162,1.17201381012815,1.30899374092478,1.25548285751146
"err_add.6",366.255606716456,302.460343793712,145.121435540375,304.353670888874,100.077879959833,23.8019596940599,263.995661110839,3.45065759132801,150,150,-4.73354810760959,10.9812387917335,-3.83567517623955,23.6705529229573,939.515388436289,4495.96835625892,0.25942111490129,0.0792366797508208,1,169,100,0.00825418764725327,0.746977142989635,0.411751676816493,376.120123234929,0.929080769230769,1.65633637679295,1.82101768343441,1.55049661812216,1.9692091985854,2.43193722525179,2.39414432526267,3.15313310835249,3.32927461091956,4.55641564087325,5.03682207091658,7.08718803830708,15.273127350683,17.7055612398326,24.4027829560119,25.2675741019768,21.0617626838378,18.0287111560092,14.8103003625411,10.3852280286949,7.00925308646097,4.7913343994715,3.47402469953685,2.42626705271622,2.05499298719493,2.04257504645626,2.13044808002447,3.14137764519523,3.87769909112864,4.95978867258024,5.30253358334888,6.53383704405463,7.99541880026795,9.93121005936972,11.7123668563592,13.096261556976,13.6700938907159,14.4579063334472,11.8180487255177,10.9136370724967,10.5856501260948,8.17593337645691,7.28179604601775,3.96529642657307,3.80051575117328,4.20101844769511,4.46035737638042,3.28280596656247,2.12632778601433,1.28422402807078,1.0830385744731,1.28422072417774,1.32884114551444
"err_add.7",316.558471962318,42.3649426044978,719.884518794,307.277816473799,84.2729206382057,20.2528166124172,272.48396220373,9.89451219502576,150,150,5.59951300729335,12.6003078982132,11.9769293650947,26.5572979237126,1632.69068767656,1304.1741364561,0.0447860506982599,0.108472860179734,1,169,100,0.545212360098958,0.10376957571134,0.36369299935177,391.013904110387,0.899541758241758,1.58026913253729,1.74705781408481,1.43063322845048,1.88161715197132,2.50419906481375,2.69877607646664,3.56152114145962,3.96700014869003,5.42240760029317,6.77786288568897,8.78509853258106,15.5413192296067,17.1578906038287,22.9284697641306,22.7066604012657,15.4172093274429,12.79734037111,9.98474938775173,7.33620255489144,5.35652989625471,4.04184766736639,3.40014202775158,2.62556077290471,2.18641653503157,1.97288409431261,1.99744682059811,3.0481058533698,3.87999934567002,5.09797976066882,5.53615118426196,6.79591616056456,8.25428086510141,10.2095214686482,12.1053232844354,13.5461293817485,13.9592151023873,14.3614678195716,13.5058831338855,14.0102260478531,13.8618105297602,17.6944541484914,17.2219075059409,8.96799122109224,4.39336355934842,4.10685343349399,4.29221107971513,3.128444159051,2.25081314896658,1.37018060814596,1.12737929708282,1.23719269632,1.24399108352792
"err_add.8",222.887953924916,145.675840249343,106.278404853175,247.361032090521,108.819506595636,20.5714093175544,245.002113100646,8.3837525854454,150,150,5.46146943643212,20.8399248696417,14.753275231369,43.2826957282291,5817.75161748938,5947.97901723049,0.193981799504985,0.161519964480973,1,169,100,0.460051774047315,0.600290254224092,0.744365758728236,381.267752052361,0.963078571428571,1.3704097278844,1.5521906113269,1.39450802384573,1.68075627051337,2.13273797012679,2.37455374751954,3.0788193431258,3.12026078541126,3.78050981338564,4.12642539457194,6.90741048948435,15.6529590450539,18.323315731233,25.3173863641496,26.1123631465485,21.7284708582364,18.4164793097879,15.2344118349575,10.8435101574974,7.67151000998882,5.31025615663653,3.82314408992523,2.72635018859758,2.2363665778873,2.10512756802168,2.26135303848735,3.2263846726674,4.09461761432184,5.29077544134197,5.68050559396127,6.88209753385275,8.39582351952473,10.0210896239531,10.5301825229488,9.08144518772466,9.48241461528259,13.3662601491108,15.5271488454262,15.7581510934986,11.7548817553015,7.54835641489549,6.93503291911899,4.45161725687759,4.22613225035235,4.42725606218121,4.72315628697723,3.50737184325354,2.30365569415058,1.27754495410256,1.02294277659665,1.25406184264145,1.21725932809333
"err_add.9",410.27233948479,311.94800499587,243.450697994026,106.495049094669,95.1818721285341,10.7473784792081,244.073402793805,16.9325159527128,150,150,-8.93168565102488,7.39853356800732,-9.6945281385863,24.6211756410509,3571.07559967545,6866.29385172715,0.0742881457558436,0.19327118027663,1,169,100,-0.506691697519273,-0.0540159661322832,0.558138432912529,359.76016682961,0.953705563186813,1.55637463071477,1.70705865889475,1.3323346289785,1.7126077746442,2.34098098471215,2.44151399750087,3.02931386891534,2.95879525172473,3.63208286043421,3.70001314740797,6.54851534757457,15.2579229626352,17.2807414301427,22.9543533755005,22.1940561398679,16.3303319858242,14.1497280502255,11.0588768290254,8.00114397733459,6.02032889380243,4.48780550968368,3.24954292287172,2.19650461896364,1.90675169970226,1.86432091011349,2.10248229950359,3.30515050137773,4.08186149149463,5.20585340315851,5.60937301454994,6.5310641342626,7.55827456421768,8.98692185496133,10.7977015041018,12.4720401477656,14.227039795793,15.9448519721055,15.8852271444592,15.4215387402545,11.6477596928773,7.55935472245797,7.27586060946826,4.14302436612438,3.95818446773604,4.29843217318616,4.42930740037831,3.27782438091177,2.07065768262348,1.33415936324164,1.18816693243122,1.29934160981579,1.23671240315672
