param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,726.837791570848,549.81043459826,391.627887913619,406.378084614627,283.739005889881,188.525332417086,20.257086951138,411.884974864757,0.461189425680206
speed_sd_s,364.144905066003,348.000177180594,300.995962684588,203.235078534371,186.120253052694,160.822590097902,27.3985259420758,328.394488626664,0.173417069696385
speed_mean_f,725.216369487289,560.853801152714,406.325905492965,405.219145543385,260.543565910249,211.53853613635,27.5891410640497,433.915046557015,0.439717686212422
speed_sd_f,361.600057203232,326.430763585638,297.928733948467,203.329863334849,175.13512346789,162.859023759919,25.012743556142,322.941477504609,0.176082171411217
start_date_u_s,78.1525634700387,30.4627397926523,21.0366143540519,104.972545897072,84.6453450525175,81.0476832925977,69.7479410172686,90.7845553713206,0.730826304090246
start_date_sd_s,33.2639190856406,28.4803432216798,22.0982987630942,15.8471591986143,14.3935205123129,13.8808475892191,3.29428192558857,25.3925806886827,0.335667613121582
start_date_u_f,78.3008755462565,35.374825048864,23.373304394491,260.060308852939,274.571887229253,276.55443157887,263.983978204996,287.357282599487,0.701493703213023
start_date_sd_f,33.2446025029458,28.0201861632456,22.6247265649558,15.8618300782047,14.7973721878051,14.6597089669337,3.57696526613425,26.20169183109,0.319446621058232
max_mig_time_s,0,0,0,120,120,120,120,120,NaN
max_mig_time_f,0,0,0,120,120,120,120,120,NaN
bear_err_mean_s,39.0948694518712,36.3728640832004,33.403113501246,0.050617414741302,0.850622755995123,1.23741769475886,-15.4978531784841,17.9052603227619,0.145588309423369
bear_err_sd_s,96.0774503225775,54.6269145837119,41.6348060415243,43.428366796439,25.0713940397262,21.8338479670359,7.00856077880825,48.6433668203325,0.566653716332641
bear_err_mean_f,39.3269103890319,36.5078835245924,34.9226196464386,-0.00821841505333932,-0.217241066846001,-1.37469737177843,-17.756014742744,17.1666049036946,0.111991781175408
bear_err_sd_f,95.8826359707355,61.0477280999196,46.6139806724077,43.3598455398699,30.2024110514209,29.443994659803,8.09624026728306,54.7102209396907,0.513843354425145
max_energy_s,7647.01895970049,7485.92489127288,7701.10978879877,5008.67313304879,5212.67253348242,5074.24090898149,1376.76776718523,9077.877555984,-0.00707345298649575
max_energy_f,7666.80223349306,7404.26380823093,7080.95540498738,5007.50706750058,5234.28885620818,5306.05947882101,1923.2237586687,9004.17916365607,0.0764134525273609
recovery_rate_s,0.29584603451467,0.297706035211469,0.296531293598736,0.120221344765399,0.134166720738349,0.133308487039553,0.0235374931889535,0.320068786787689,-0.00231626928916007
recovery_rate_f,0.29660922155046,0.283451471873603,0.274561524249958,0.119978218615662,0.135002664855613,0.141312628821563,0.0317960885457287,0.306357612795687,0.0743324741734346
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,162,162,162,162,162,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,0.949903416924645,0.952677322318777,0.955106562026777,0.497283983277157,0.484454303281382,0.540559575660154,0.0246785257244483,0.979785087751225,-0.00547755172728759
mig_con_type,1,1,1,2,1,1,1,2,0
migr_timing_lat_s,0.951256361196283,0.917128981789574,0.78595360799809,0.500495193176902,0.381813720799983,0.284958560601808,0.0124532182235271,0.798406826221617,0.173773085722456
migr_timing_lat_f,0.94972068759962,0.879916830454022,0.778310438618063,0.501768034300767,0.410450336290523,0.352015187265351,0.0145040564239025,0.792814495041966,0.180484905951442
