param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,711.446469096832,682.60629674709,618.22339516664,378.71595647504,418.861517175281,432.827756337585,155.918676684723,774.142071851363,0.13103315285061
speed_sd_s,364.210055439605,370.010545764492,335.088834210208,202.561480538725,220.277704315538,234.055650864338,77.2347270710638,412.323561281272,0.0799572136860625
speed_mean_f,495.199906009168,489.242356930769,472.613356057509,233.809882165774,290.50372868642,315.704547437372,81.7993446411065,554.412700698616,0.0456109738260739
speed_sd_f,364.69400523807,370.342028552177,335.792886056246,203.33467056494,238.186844472611,258.397021831888,98.178715284701,433.971601340947,0.0792475850074839
start_date_u_s,117.350327214469,27.5969441894265,14.5649019008047,119.883966336321,97.8645776176281,97.5040624124203,90.3065061331869,104.871408033992,0.875885289401997
start_date_sd_s,88.2830320504745,23.4973817757967,14.0730456730665,35.9731657588906,10.7154068729636,6.58218566548639,0.431855402757094,14.5049010758236,0.840591727014763
start_date_u_f,114.475093518347,23.259386242417,13.6092501580933,289.834408363148,280.346237314674,282.137727023975,275.779197669667,289.38844782776,0.881116059923445
start_date_sd_f,88.809486094221,21.4262514008257,14.9191327843494,36.1958757818347,9.57249645617162,7.1022557405147,0.497465765694855,15.4165985500442,0.832009693553218
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,38.986398300004,38.7178161205034,33.8616708361214,-0.0378765929377022,-1.03436027091401,-2.23466651969636,-18.2444959983441,15.6171748377773,0.131449112699443
bear_err_sd_s,59.2057300818024,41.3877397388799,32.5615211609884,24.0003109541593,18.7101096124584,15.9617445772644,2.0023581879643,34.5638793489527,0.450027537604902
bear_err_mean_f,39.2467482261647,37.0377374929751,33.46915229621,0.0749066205743548,0.732964491587678,1.42228991734691,-15.6620769599851,17.8070753362249,0.147212092493892
bear_err_sd_f,59.0958577086875,29.7366955930402,23.444805709376,24.1019735937402,14.0886936741573,11.862198139656,2.11753409955662,25.5623398089327,0.603274973603954
max_energy_s,3648.61461134318,2975.79945350465,2686.70357395257,2026.81223357658,2328.23493553924,2358.90883591494,1382.69367519671,4069.39724914928,0.263637336319414
max_energy_f,3641.91892105147,2967.72346745989,2808.29932722507,2028.51107535696,2432.03971268273,2591.00782508122,1484.76172044738,4293.06104767245,0.228895703583024
recovery_rate_s,0.332223001527593,0.308842081683327,0.28236432225257,0.158364313595767,0.176927684659859,0.1713520853387,0.0582383795304404,0.34060270178301,0.150075940093757
recovery_rate_f,0.33266252560348,0.297876380613764,0.281670063347466,0.158991869686513,0.189077214353193,0.20550825555472,0.0829220492767627,0.364592112624228,0.153285862792958
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,197,197,197,197,197,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.93572175440784,1.93243894120678,1.92249408474067,0.00399192213654764,-0.00119152102143794,0.0954111064784229,-0.946814523998182,0.975679560742492,0.00683345611890795
migr_timing_lat_s,1.89975627694512,1.8745248359628,1.68316675256938,-0.00246547837741673,-0.155800548847765,-0.539820190053433,-0.979223990812898,0.70394276175648,0.114009111065565
migr_timing_lat_f,1.89941693856381,1.82858054386452,1.63350068310974,-0.00244809128344059,0.235828801989555,0.530439453897998,-0.661451916664373,0.972048766445369,0.13999888600295
