param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,712.178480281917,645.314814535947,580.412256906962,376.744123704784,383.584188993358,368.73039678942,76.4779250739234,656.890181980885,0.185018541030326
speed_sd_s,886.489604040785,783.770508495684,602.173088521365,360.052875195457,367.758563029377,325.102705090584,72.8723866728706,675.045475194236,0.32072177070487
speed_mean_f,604.424202411369,516.128788262077,455.812644056351,254.063922307507,257.061709562614,252.965398094926,31.1464637611677,486.959107817519,0.245872944468682
speed_sd_f,888.708373381624,738.476032735906,570.938594568916,362.339872880633,370.281158229831,360.784052487966,138.722865370252,709.661459939168,0.357563615163839
start_date_u_s,117.752689651288,35.8237544723747,16.1492961140722,120.081887499066,98.0519389383575,96.7359658127652,89.2641224164928,105.413418530565,0.862854121108431
start_date_sd_s,88.2244316569582,29.0696078019589,13.807529068157,36.0768801523806,12.2764196796579,5.39701529995994,0.195123639630356,14.0026527077873,0.843495403610594
start_date_u_f,115.339514648374,25.083259136895,14.397746504616,289.969495932503,280.623824791835,281.802852891579,275.206796827739,289.604543332355,0.875170737899243
start_date_sd_f,88.6203186461279,24.4274845402796,16.7321384430966,35.8344592237419,11.4627801941392,7.94897036577893,0.732689880232028,17.4648283233286,0.811192978103474
max_mig_time_s,0,0,0,120,120,120,120,120,NaN
max_mig_time_f,0,0,0,120,120,120,120,120,NaN
bear_err_mean_s,39.068162587459,35.6791892308789,32.4976854097954,-0.0151108454646461,-0.603879461625616,-1.05610539401816,-17.2946956321846,15.2029897776108,0.168179836022612
bear_err_sd_s,66.5410217114927,44.6182490108853,32.5366801495127,31.6274302513681,21.4532424807449,17.6879394355824,2.09299365375895,34.6296738032716,0.511028245244196
bear_err_mean_f,39.3701891534879,35.3356465150354,28.7754507233494,-5.38175428108549e-05,0.153683844925413,0.487549884437664,-13.8898339617338,14.8856167616156,0.269105601419238
bear_err_sd_f,66.3412532879157,28.912349723629,21.572778738258,31.6180829396025,13.8348424461813,9.8730468748262,1.13126080677641,22.7040395450344,0.674821055239431
max_energy_s,3647.82763917098,3047.31980929845,2818.35110302788,2026.74511583691,2346.42501611017,2407.50527512618,1330.29795596259,4148.64905899047,0.22738918013451
max_energy_f,3659.38364034133,2923.24755520979,2900.13736048622,2029.95263252889,2392.69302366182,2548.76453537861,1426.66782573188,4326.8051862181,0.207479279156501
recovery_rate_s,0.334334358086279,0.308658061936698,0.299289072369195,0.158759675829021,0.187261438541301,0.195742159659526,0.0709004759759596,0.370189548345155,0.104821071689077
recovery_rate_f,0.333125031580629,0.31001509011308,0.293107528840743,0.158502385715989,0.202898809834948,0.224666943088632,0.105479730601921,0.398587259442664,0.120127576573904
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,190,190,190,190,190,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,0.881251116662898,0.873866070806089,0.872695878194176,0.654396336046599,0.637905688246897,0.626909552531946,0.104914445122738,0.977610323316914,0.00970805971982058
mig_con_type,1,1,1,2,1,1,1,2,0
migr_timing_lat_s,0.949175467703026,0.936837108572945,0.913928505359217,0.502332493662834,0.429317967500538,0.34753084462136,0.0206466550007463,0.934575160359964,0.0371342955471706
migr_timing_lat_f,0.949989951727912,0.953958401456475,0.942170691723004,0.501219847821631,0.555526547832415,0.658705626847222,0.0423046972136944,0.984475388936699,0.00823088706431607
