param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,725.716761362555,690.267917971268,651.994052763946,405.753574361676,436.122940219387,454.715676455009,145.839286428327,797.833339192274,0.101586062943057
speed_sd_s,588.212554427465,600.083656537761,590.020074913722,240.878971033593,270.719685672183,285.908127198705,52.5381226961015,642.558197609824,-0.00307290361732626
speed_mean_f,730.247017501062,681.345848297918,650.633579535819,404.979852976082,447.149818865336,459.324713858521,150.06785466779,800.701434203609,0.109022612975104
speed_sd_f,589.535158366947,601.113967419208,603.534606585474,240.197696969276,269.750256841743,295.512967095764,41.0044378759323,644.539044461406,-0.023746587493283
start_date_u_s,117.108520525935,26.5920851910743,13.9729158452859,119.974999647326,98.1202265784253,97.5973165159014,90.8503956205968,104.823311465883,0.880684037484775
start_date_sd_s,88.7184106943748,22.8582255960411,13.8893648139233,36.0936239857009,10.4069210550981,6.80953029128628,0.524444713773534,14.4138095276968,0.843444391020815
start_date_u_f,114.901438925255,21.506012055386,12.9817039479866,290.054762052795,282.502084902219,283.943279237668,277.337438424971,290.319142372958,0.887018786975928
start_date_sd_f,88.2669003852738,19.783600608424,14.2904784733391,35.9409089580403,8.97688036896429,6.90157468954343,0.608788463516614,14.8992669368557,0.83809923752887
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,39.3001988098451,37.6578279603955,34.6440988068164,0.0474955385485445,-0.00122036610371656,-0.697757179500536,-18.1698296189089,16.4742691879075,0.118475227709593
bear_err_sd_s,58.9451284350273,41.2022464791145,32.6477873817913,23.9744166349567,18.1698818537872,15.541979685693,2.13830384625585,34.7860912280471,0.446132560084629
bear_err_mean_f,39.1711387042153,37.00945520581,33.6217223689157,-0.011367971312025,-0.350526275006552,0.435438535525545,-16.2605818555424,17.3611405133733,0.141671049626709
bear_err_sd_f,58.9780143060982,31.4260261824151,24.9640669148884,23.9510559825926,14.6823531455927,12.4711698356965,1.92449042492396,26.8885573398124,0.576722492125219
max_energy_s,3652.48951864192,2951.83953940843,2639.81988411216,2030.70041657493,2362.19287052927,2365.39753657745,1374.63120970755,4014.45109381971,0.277254631221036
max_energy_f,3654.36243702812,2931.79242710475,2750.86150306689,2036.12830864865,2436.93438909353,2594.42728934061,1512.49546760251,4263.3569706694,0.247239005306762
recovery_rate_s,0.332958618146734,0.310146775604387,0.274470446096141,0.158639946709727,0.176795941144486,0.165064124944113,0.0583255634998257,0.332796009595966,0.175661985793135
recovery_rate_f,0.331923438509322,0.297544139239938,0.277366253521283,0.157992542121704,0.19084883540685,0.205329636103517,0.0894105162269507,0.366776769748233,0.164366774558184
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,197,197,197,197,197,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.89965507815359,1.89857226936147,1.87782759398688,0.00710568414069712,0.0403257617726922,0.103034151252359,-0.931299357302487,0.946528236684389,0.0114902354736581
migr_timing_lat_s,1.90078213175293,1.87235744670033,1.62761286993045,-0.00314925378188491,-0.195360231213272,-0.555597071535885,-0.982957201544195,0.644655668386258,0.143714136017554
migr_timing_lat_f,1.89967307004845,1.88594677532092,1.62815887946635,-0.00113118276931346,0.208364769117907,0.55206650076434,-0.657322427723557,0.970836451742798,0.142926798754466
