param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,730.816703578484,709.552758440565,676.9867418708,406.745381547573,430.160392191971,430.160392191971,112.936244662403,789.922986533203,0.0736572678814033
speed_sd_s,589.522077881523,588.568515041803,561.53100245631,240.228503438625,266.869253755345,279.079313339542,52.5528691157063,614.083871572016,0.0474809620799969
speed_mean_f,729.749309593396,683.638929787529,646.502054840979,406.313623539868,420.958915732694,409.946557981585,104.121403470129,750.623458311108,0.11407651046467
speed_sd_f,592.343333303804,592.817829109667,584.752873601606,239.894078355984,276.049269889982,297.671194505493,44.5432513100618,629.296124911668,0.0128142907591484
start_date_u_s,78.3283287973711,18.7498900875008,12.8537580104079,74.8893971667522,85.8088933523991,86.840430986145,80.8515633961214,93.7053214065293,0.835898988172472
start_date_sd_s,44.2835467399372,18.4692710096152,13.551061383316,17.9692656486859,8.65833544261721,8.68521437636574,2.17192660099436,15.7229879843104,0.693993313975121
start_date_u_f,78.0546951807848,22.0008648508,14.3650129977069,239.997146184445,265.976635095184,268.805251794731,261.422924384888,275.787937382595,0.815962217718797
start_date_sd_f,44.2822649286509,25.0898306984798,15.8681206642972,17.9663920554666,17.6955568383506,18.4407405104679,10.5075061611006,26.3756268253978,0.641659687239023
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,39.075759044383,36.1130099525903,31.566403767349,0.0225336397574066,0.109925024995774,-0.312901916552795,-15.9456902566524,15.6207135106966,0.192174265086052
bear_err_sd_s,58.8494919408563,39.2814062458335,31.2877328921496,23.8640981118401,17.0774166042864,13.5800854026046,1.52783946536052,32.8155723575101,0.468343194473221
bear_err_mean_f,39.0946569926089,36.8297674095471,31.1819998961561,0.0175184819003997,0.290614246898912,1.08860347456526,-15.1846399814713,15.9973599146848,0.202397404278256
bear_err_sd_f,58.8669269721556,32.0741309926548,24.1592681108292,23.9549306041877,14.5785723846439,11.1000995118103,2.19652234165962,26.3557904524888,0.58959522174044
max_energy_s,4800.80073943042,4077.64230654053,3779.67507027759,2173.56117766712,2611.07802653817,2482.83423197636,1373.13383230226,5152.80890257985,0.212699031802344
max_energy_f,4811.15427674235,4033.88573268155,3962.34170668401,2181.88157470907,2690.05507011029,2761.20807218707,1360.03163526855,5322.37334195256,0.176425972071107
recovery_rate_s,0.333514490876976,0.307627940194059,0.293500522913813,0.158518326703541,0.169079797376772,0.157866609265889,0.0417336583981689,0.335234181311982,0.119976699836781
recovery_rate_f,0.333467986601056,0.309072211767906,0.304925861478129,0.158123917594386,0.17928004066677,0.184256950323363,0.0571155129776646,0.362041374455794,0.0855917997222122
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,183,183,183,183,183,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.90013290594798,1.88871826045215,1.78572449693456,0.00130446557886898,0.0679144517052918,0.25337521545589,-0.827776229009032,0.957948267925531,0.0602107403409945
migr_timing_lat_s,1.89850789523916,1.73299431268824,1.192682702397,0.00256574619561434,-0.41310544218868,-0.786071436014026,-0.990377698093653,0.202305004303344,0.371778908379652
migr_timing_lat_f,1.90022110672435,1.42811886919662,1.14136790556367,0.00335068837739527,0.0355317927896976,0.0374877857975662,-0.552640434191562,0.588727471372113,0.399349948527203
