param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,888.910900857387,798.298025223314,625.041269357362,360.092039845563,358.269017437406,337.392808834361,34.315480889812,659.356750247174,0.296845984502511
speed_sd_s,884.637696547877,809.187076259169,601.710303209661,359.051529716685,370.902965379594,335.442681624749,83.2711215255816,684.981424735242,0.319822899750129
speed_mean_f,884.875448721951,659.349768275735,532.876436185587,359.850725441932,304.421037074835,277.136738687058,22.8897068669989,555.766143052586,0.397794981253876
speed_sd_f,885.889692135683,747.39564570259,608.392656009358,360.240126140434,365.62530964905,357.479483652264,117.213226418212,725.60588242757,0.313241071196281
start_date_u_s,117.686926221845,37.8482738012085,17.0928802986168,119.969644637531,98.3736926659489,96.9525542519274,88.6942016963474,105.787081994964,0.854759735449323
start_date_sd_s,88.6298313252776,30.5380393271965,13.8007462367095,36.025440493577,12.7264346798795,5.63889363943183,0.335025750532903,14.1357719872424,0.844287797569423
start_date_u_f,115.227063599697,25.661847162955,15.231385496481,289.69384509568,280.446994412958,282.05972467301,274.500776514796,289.732162011277,0.867814166041795
start_date_sd_f,88.704028660027,24.5098865972208,17.3674830363863,35.9997632745748,11.4594418029281,8.18977279194176,0.803466610770318,18.1709496471566,0.80420863292523
max_mig_time_s,0,0,0,120,120,120,120,120,NaN
max_mig_time_f,0,0,0,120,120,120,120,120,NaN
bear_err_mean_s,39.2227779868692,35.588322047348,30.1576902281622,-0.036447061245679,0.0374163627608875,-0.574642286673402,-15.5284528876179,14.6292373405443,0.23111794278676
bear_err_sd_s,66.4478650863243,44.3729830162195,33.0247263770991,31.6754811119928,21.7475958691881,16.4431238004939,2.02483212255872,35.0495584996578,0.502997931774095
bear_err_mean_f,39.1359851485587,33.5343026885643,29.5339734317161,0.0272799606582213,0.21735589372313,0.685846117400946,-14.2215617898868,15.3124116418293,0.245349942780122
bear_err_sd_f,66.7730748935947,29.1608512250064,21.3558050712291,31.704154391823,13.9657790432099,10.049422576872,0.95451034786646,22.3103154190956,0.680173406642417
max_energy_s,3630.74724582178,2945.62937964399,2749.10499853497,2028.48969431451,2355.60760260858,2405.2913122593,1347.91308393416,4097.01808246913,0.242826665585546
max_energy_f,3656.84256407667,2929.99556128326,2829.12844012815,2029.50801441894,2410.44749734291,2548.5914605389,1434.25166395228,4263.38010408043,0.226346666405507
recovery_rate_s,0.332965286493435,0.311169043916264,0.298521524710806,0.15832532852341,0.188627408339874,0.191516682055729,0.0707853606889795,0.369306885399785,0.103445503720125
recovery_rate_f,0.333808301191838,0.295884378492395,0.26731481132696,0.158397829117699,0.196274184111035,0.222516021138398,0.10059868196992,0.36791349329688,0.199196633599186
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,190,190,190,190,190,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,0.950249966653064,0.95157939940691,0.940703229792416,0.498883532942273,0.500346741406247,0.484753259690478,0.0244581545470282,0.965161384339444,0.0100465532182797
mig_con_type,1,1,1,1,2,1,1,2,0
migr_timing_lat_s,0.950192762957886,0.945233220700174,0.922775316750631,0.499105427647009,0.450149506097659,0.334015707019717,0.0222386156674474,0.945013932418078,0.028854614848788
migr_timing_lat_f,0.950664143176982,0.947264454327523,0.94132797755301,0.500602076761425,0.564315002411604,0.647791619878262,0.0343414663337171,0.975669443886727,0.00982067714552926
