param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,726.419900121972,723.958488465017,692.190629304023,406.598969257672,374.793379378811,343.127726062804,41.5120978021851,733.702727106208,0.0471205026351861
speed_sd_s,588.563367067583,558.891987790319,541.751242286559,239.719662219173,225.887784973921,215.175197576936,18.0642163991184,559.815458685677,0.0795362528494731
speed_mean_f,730.793151267997,716.722508066424,686.30418389558,405.553345620185,352.707327436399,309.444767611311,32.8738754201163,719.178059315696,0.0608776468351195
speed_sd_f,589.276032304122,540.772191977205,510.143043855619,241.149833425753,203.444936899445,178.265031270874,13.7048763129514,523.84792016857,0.134288489791594
start_date_u_s,117.285562195144,23.19530159924,16.725403741947,105.037565571507,114.575352041809,114.679564313684,106.389710616029,123.115114357976,0.857395885487434
start_date_sd_s,88.5984486832086,22.9315214444386,18.2671013546151,35.9876983647716,12.0220964194549,11.4060949009038,2.56676346856114,20.8338648231762,0.793821431118612
start_date_u_f,117.703290014492,31.956526642826,19.798166775404,239.856621137355,244.515773545607,241.701028727366,229.992302946115,249.790469721519,0.831795978065129
start_date_sd_f,88.6269243713571,30.0472382738731,20.2784109203242,36.0825494282964,15.2787570668985,16.1141493367328,7.25056134652655,27.5289722668507,0.771193561503328
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,39.2899890034233,38.0001514372975,35.8945340799228,0.0162041947297386,-1.00602774956987,-1.29612968826738,-20.0264757053507,15.8680583745721,0.0864203582038325
bear_err_sd_s,59.1513657349686,56.2522457619109,53.5153746522071,23.8617263445225,24.2471400215235,24.7890520023123,1.83396151598735,55.3493361681944,0.0952808276315031
bear_err_mean_f,39.176821625887,35.4458089768677,29.4357995959801,-0.036731697480581,0.553767784408255,2.20411743038399,-12.4270366596378,17.0087629363423,0.248642478527923
bear_err_sd_f,59.0354434965502,61.483668139539,55.622310105372,23.9859832845829,28.2200345146166,29.2403768210842,3.67271575783636,59.2950258632084,0.0578149868794937
max_energy_s,4817.23094991623,4559.61836209326,4350.72702219684,2173.96149837004,2180.25792656882,2082.91236417595,473.357298030414,4824.08432022725,0.0968406814141864
max_energy_f,4802.02643433913,4043.31057694313,2925.8564662488,2169.60899657748,1283.90101163272,750.812764844593,249.350619125883,3175.20708537468,0.390703798436824
recovery_rate_s,0.333360615258289,0.31321711491284,0.305564455467308,0.158288724871787,0.163754462422686,0.165822356392757,0.0402502624023287,0.345814717869637,0.0833816549367837
recovery_rate_f,0.332533094128381,0.311350847798073,0.273546317300625,0.157907592280129,0.133335499337031,0.111536923845624,0.0176295998447899,0.291175917145415,0.177386184621321
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,176,176,176,176,176,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.900908026041,1.89890875853598,1.86177008319646,0.00250531826168299,-0.0419201115146279,-0.219708655960858,-0.958292619790882,0.903477463405579,0.0205890775925905
migr_timing_lat_s,1.90006810963387,1.7781510562636,1.57839109189808,-0.00314635364338756,-0.0465065073221922,-0.0824127187952399,-0.837128411047161,0.741262680850923,0.169297624703447
migr_timing_lat_f,1.90031114586163,1.71872351365164,1.26269050082192,-0.000639498466625809,0.403768152464181,0.607540272176266,-0.337890995666385,0.924799505155534,0.335534865660437
