param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,883.964153941663,688.635808156849,554.716309751814,360.038914896796,288.224906934894,244.017635085596,25.0030320867051,579.719341838519,0.372467415925983
speed_sd_s,885.649465196776,761.820027454625,621.971230102422,359.671501742497,314.456489816632,282.365318943466,39.3089153546936,661.280145457116,0.297723021868216
speed_mean_f,887.063749184647,649.419930492081,487.867271557905,361.004460859525,268.178435419301,216.670199962515,16.4548770593193,504.322148617225,0.450020055484927
speed_sd_f,887.273779193879,738.230286501572,553.47097246139,360.274064999633,293.274930898571,237.614855907595,23.863031109363,577.334003570753,0.376211733694825
start_date_u_s,118.05612139449,35.8421778306547,21.3798438198917,100.090673941148,105.787204953738,107.470435969713,96.8837962346114,118.263640054503,0.818901014472176
start_date_sd_s,88.4863453391594,30.681651935024,19.3919291356558,36.0405791123199,13.277782777404,9.42203974460917,0.58121107778889,19.9731402134447,0.780848343760515
start_date_u_f,117.107640212272,28.397944153563,19.0050107286366,229.778557962803,241.618367300131,242.173610699365,232.109763421989,251.114774150626,0.83771331491107
start_date_sd_f,88.5696396703454,24.9491911589511,16.4021464298984,36.0034043417919,15.4909468814466,15.1637897115222,7.09478878848934,23.4969352183877,0.814810735473839
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,38.9150110772583,35.6345602806532,30.0325770069279,-0.0118476884674467,-1.54290495304486,-5.77052060924889,-19.7567180931322,10.2758589137957,0.228252127506685
bear_err_sd_s,66.7704411729992,47.5813094391716,33.2706938491835,31.745068549541,20.851837924176,15.3029773387635,2.38060288905249,35.651296738236,0.501715231100831
bear_err_mean_f,39.3480524563701,32.1311355564886,24.9310288268497,0.0156095880669761,1.44976038370988,2.16165965308093,-9.3051862521589,15.6258425746908,0.366397387659943
bear_err_sd_f,66.7836176709161,48.7388940854696,39.6978250767304,31.7271839622248,24.581941491308,23.990527858108,6.06443128798927,45.7622563647197,0.405575402154073
max_energy_s,6657.32125627673,6446.10899755461,6229.69191542194,3170.56740930677,3680.22890295976,4067.906479959,1203.28503353568,7432.97694895762,0.0642344457166768
max_energy_f,6666.88732140201,6404.61287776927,6241.11753574229,3158.12094463037,3312.7515989107,3161.67852981756,855.351014580287,7096.46855032257,0.0638633540862348
recovery_rate_s,0.590264885898577,0.56481933965014,0.563107475029216,0.240363190780333,0.300645662440604,0.335577362870126,0.111717031384439,0.674824506413655,0.0460088538521454
recovery_rate_f,0.588235349698024,0.565682825283962,0.53481502126993,0.240132544256456,0.280457529338464,0.277156687465868,0.0804776911707065,0.615292712440636,0.0908145497469991
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,183,183,183,183,183,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,0.950825866608648,0.951359452214092,0.942851126415189,0.498021814622916,0.496131754247472,0.473217953229323,0.0217763009713963,0.964627427386586,0.00838717211375661
mig_con_type,1,1,1,1,2,1,1,2,0
migr_timing_lat_s,0.948876907519298,0.938356119208038,0.922194679197855,0.502584429224953,0.458504329435527,0.404915692983195,0.0260957702994347,0.94829044949729,0.0281197994281467
migr_timing_lat_f,0.950942512851907,0.908639050787315,0.787770354520762,0.501308817183599,0.43147253501229,0.402623145375401,0.0209212313580793,0.808691585878841,0.171589929071302
