param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,725.632058380735,720.072014616665,660.374900770842,405.819616833593,425.589822296829,410.288453798034,104.635437700501,765.010338471343,0.0899314698905608
speed_sd_s,587.907838897513,576.050294746548,551.319692102555,240.311409780347,254.623384720508,260.967920882178,39.8847068714534,591.204398974008,0.0622344938682412
speed_mean_f,729.640914096943,681.68153776555,625.318132413708,407.275224821313,403.292053437156,384.140763648212,104.652752429467,729.970884843175,0.142978250900791
speed_sd_f,587.838924181426,570.049551135667,543.810124667772,239.301464567316,247.081756675096,238.192073718731,24.4017222557305,568.211846923502,0.074899428572146
start_date_u_s,117.517701804563,24.6636902050053,16.2050862458307,119.986568579175,107.009631877134,106.975949794976,98.7086040593278,114.913690305158,0.862105146739675
start_date_sd_s,88.44905605573,23.3423478160992,16.574954148111,36.0551651202655,10.1606712891798,9.44513745367743,1.87177672165174,18.4467308697627,0.812604510582143
start_date_u_f,117.521467116785,30.710387873963,21.684853156707,240.048932182597,241.795724935853,242.301828036528,230.857635471212,252.542488627919,0.815481769512305
start_date_sd_f,88.5123792891111,25.9780333943683,19.9810217224818,35.9124529551361,13.7551988102803,13.5805824097611,3.60225769170709,23.5832794141889,0.774257319903049
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,39.2638730370963,38.0486379865837,35.6802378181883,-0.0276031289909928,0.74133148546375,2.09084744794896,-15.4246784240965,20.2555593940919,0.0912705482600291
bear_err_sd_s,59.0234236772568,50.0649129988709,38.2536394463624,23.9640620418997,21.286477418395,17.7942302085591,2.19686176487938,40.4505012112418,0.351890536619235
bear_err_mean_f,39.2120619114818,35.4152407202348,31.5084685025711,-0.0888163570867136,2.99647707061549,6.29007496890934,-9.78838550554169,21.7200829970294,0.196459788987913
bear_err_sd_f,58.7126725749099,45.9062463576189,40.5019107894235,23.9985898230202,23.1675314348669,24.3424428292638,4.4814580982206,44.9833688876441,0.310167481513497
max_energy_s,7259.24031570479,6642.14635982137,6205.26390761819,4049.98540915884,4183.80140026791,3849.59174311379,1484.55096304468,7689.81487066287,0.145191006530863
max_energy_f,7275.04105679074,6764.78579917994,6544.73290081096,4063.77956152701,4259.71349925029,4174.06380676266,1385.94636006325,7930.67926087421,0.100385434292236
recovery_rate_s,0.333143558640559,0.319234406174988,0.303549987713544,0.158364361172061,0.162097614433845,0.142968747365738,0.0303719775909159,0.33392196530446,0.0888312865713971
recovery_rate_f,0.332943460469707,0.311878673829941,0.30491176715675,0.15851177939488,0.169134343056697,0.170035994693963,0.0426484145575908,0.347560181714341,0.0841935542851957
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,169,169,169,169,169,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.89907134452369,1.89058054611087,1.86265013751108,-0.00205010990612209,-0.0163654545322061,-0.0653030793182552,-0.941910783643834,0.920739353867247,0.0191784300877561
migr_timing_lat_s,1.90137130036019,1.82208613725379,1.36766914569307,-0.00116250594146549,-0.362017285544425,-0.772793748881668,-0.98738798359409,0.380281162098982,0.280693284139723
migr_timing_lat_f,1.90003283348633,1.77633324405178,1.5067446611356,0.000690508401021362,0.0544802299700677,0.097992789465934,-0.715445935726166,0.791298725409433,0.206990197968892
