param_name,prior range,S1 range,S2 range,prior med. est,S1 med. est.,S2 med. est,2.5%,97.5%,% Converg.
speed_mean_s,726.010769142385,707.350838330281,683.783048652102,405.423297462564,406.81912866619,389.496599186091,73.2157034181321,756.998752070234,0.0581640414785656
speed_sd_s,592.782690291587,579.576400924022,561.431014069298,241.4543648836,248.504128664735,234.821015528747,17.2619816320139,578.692995701312,0.0528889873738841
speed_mean_f,726.598186078029,720.874355737806,655.958475231801,408.092484724598,367.444746204604,306.703615471911,30.4174935156207,686.375968747422,0.0972197731837465
speed_sd_f,589.79833339536,587.453910177288,536.273044605327,240.495536342811,220.449336962861,194.536762711117,12.7036648171822,548.976709422509,0.0907518481476516
start_date_u_s,162.911773051728,23.8524754114665,16.9018267176291,91.0139560944336,83.4676812158411,83.396377988205,75.112832453497,92.0146591711261,0.89625165572127
start_date_sd_s,89.0451431787578,22.4321765759728,17.1384592542329,35.854290639306,10.1699821801192,7.66098826462733,0.4966287500595,17.6350880042924,0.807530667676871
start_date_u_f,161.027321430544,25.825526487676,16.3768099558418,278.440655771324,266.100018470962,263.114651722218,254.459796046759,270.836606002601,0.898297942173089
start_date_sd_f,88.6127467404203,27.735772721015,20.2270521290138,36.1568785092681,12.9226207114069,11.9951092093562,2.22014629776675,22.4471984267806,0.77173654047463
max_mig_time_s,0,0,0,150,150,150,150,150,NaN
max_mig_time_f,0,0,0,150,150,150,150,150,NaN
bear_err_mean_s,39.1805931708837,36.4696088394365,33.9265844885033,-0.0114444226474582,-0.257789746198488,-0.615830121174129,-17.7317393275462,16.1948451609571,0.134097221536832
bear_err_sd_s,59.2851914989768,54.1135565171148,51.1492198257811,24.1229027540962,22.2699649979717,20.1806926700359,1.17665641854248,52.3258762443236,0.137234467284062
bear_err_mean_f,39.3161779308351,38.7315921730489,34.2778669714612,0.0432877007228115,-1.1085220330055,-3.35604002676338,-20.8555997117687,13.4222672596925,0.128148544048134
bear_err_sd_f,59.0467194717959,58.5328422153051,56.2451889713299,24.0271385463975,27.6032502422628,35.413122141373,6.73468810514229,62.9798770764721,0.0474459974326635
max_energy_s,7270.48717678266,6905.89690704508,6797.81876805355,4052.66468326375,4245.38901374508,4328.90458781895,1181.7843276853,7979.60309573885,0.0650119307325805
max_energy_f,7300.71962338373,7189.99817596163,6295.54175505579,4055.05504066688,3758.81502390158,2786.86195813656,589.825271828527,6885.36702688432,0.137682025907202
recovery_rate_s,0.333329196730149,0.321072983839369,0.323836722885912,0.158519835427822,0.168282258430105,0.174903736541903,0.0423727557695301,0.366209478655442,0.0284777749364762
recovery_rate_f,0.334323949004538,0.328194641756062,0.284500198385261,0.158479461966678,0.142970330104399,0.0912570329515002,0.0112487800825235,0.295748978467784,0.149028362364197
season,0,0,0,1,1,1,1,1,NaN
start_date,0,0,0,197,197,197,197,197,NaN
goal_radius,0,0,0,100,100,100,100,100,NaN
mig_con,1.89973325649044,1.88534598844126,1.82194682734553,-0.00303727597929537,-0.0199525780044496,-0.072122732643038,-0.942798264906742,0.879148562438786,0.0409459743251589
migr_timing_lat_s,1.90133739308221,1.85555282980204,1.70618746289983,0.000659645069390535,0.212569369003177,0.339987127576023,-0.74862696416676,0.957560498733073,0.102638243424028
migr_timing_lat_f,1.89768187545706,1.72276270994917,1.40900106169283,0.00122836814261973,0.258708384819329,0.43395203910768,-0.533478019293398,0.875523042399436,0.257514613004629
